CaseID$,RESP,TIMEZONE,CATTMPT,KEY,FIPSCODE,MSA,CENDIV,REP,PHONETYP,USRCD,CREGION,DENSITY,FORM,SEX,APPBUSH,COUNTRY,BANKREC,REPNEWS,NEWSORG,HARMMAN,CONMOVE,ENVMOVE,SUPREME,REPPARTY,DEMPARTY,UNITED,GAYMAR,GAYLEG,GAYCONST,MARPUSH,ADOPT,BORNHOM,CHANGE,STANAT,MORNPILL,OUTSCRIP,IRAQFOR,ENVILAWS,ENVIVIEW,WARMDEC,WARMER,WARMPROB,WARMACT,WARMHUM,ISPALCON,INFLUCON,POLMAT,BUSHFAIT,RELAM,RELGOBA,RELEAD,LEADGOBA,DEM_REL,REP_REL,CONPUSH,LIBREL,RELCON,REFPILL,CHRISNAT,CHRISTUS,BIBLAW,ABGEN,ABPOSIT,ABMORAL,ABCOMPRO,ABSTANAT,FEDSTEM,STEMCURE,STEMSTAT,GODLAND,ISJESUS,BELGOD,GODEARTH,POWLIFE,EVOFORM,NATSUP,EVOSCI,TEACHPUB,EVOSTAT,RELIGION,RELIGVER,RELDEM,RELDEM_V,BORN,PENTECOS,CHARISMA,LIB_PROG,RIGHTMOV,LEFTMOVE,ATTEND,REL_IMP,SOABORT,SOIRAQ,SOLAHEX,SOHUNPOV,SOSTEM,SOEVOIN,SOLAIM,SOENVIR,SODEATH,FEELBIB,CHRISTON,PRAYTON,PRAYTON2,SECCOM,RETLIFE,TIMEBIB,RETEARTH,AFRETURN,AGE,EDUC,HISPANIC,POPRACE,RACE,MARITAL,PARENT,INCOME,REGIST,REGICERT,PARTY,PARTYLEA,POLVIEW,VOTE04,BUKESE,OWNRENT,EMPLOY,VETERAN,LABOR,ANCESTRY,ANCESTR2,COUNTRB,COUNTRB2,COUNTFA,COUNTFA2,COUNTMO,COUNTMO2,ZIPCODE,CONTACT,LANGUAGE,ENDDATE,DAY,COMMIT,WEIGHT,GAYMAR_C,MARPUSHC,ABORT,I-AGE,I-ATTEND,I-EDUC,I-GENDER,I-INCOME,I-MARITAL
1609,1798,2,1,116323,5035,32820,7,219,0,2,3,1,1,2,2,2,1,2,,,,,,,,,4,4,1,,4,3,1,2,2,3,2,2,4,,,,,,1,4,2,3,2,2,,,2,2,,,3,2,2,,9,3,2,1,2,2,2,1,2,2,1,1,1,,2,,,2,2,1,,1,,1,2,2,2,,2,4,1,,,,,,,,,,1,,,,1,2,1,1,1,57,3,2,2,2,5,2,2,2,,2,,1,2,,1,1,7,4,,,,,,,,,72327,2,1,60714,6,5,0.831,2,4,2,4,4,3,2,2,5
1610,1799,1,10,107721,13131,0,5,105,1,3,3,1,1,2,1,2,2,2,,,,,,,,,4,4,1,,4,3,1,1,2,4,1,2,4,,,,,,1,4,2,3,1,1,,,2,2,,,2,1,2,,1,3,2,1,2,2,2,2,1,1,1,,,,2,,,1,1,1,,1,,1,2,2,2,,2,1,1,1,1,1,1,2,2,2,1,1,1,,,,1,3,2,3,2,66,5,2,2,1,4,2,4,1,1,3,1,1,1,1,1,1,7,4,,,,,,,,,39828,1,1,60714,6,2,0.497,2,4,2,5,1,4,2,4,4
1611,1802,2,1,116464,27163,33460,4,221,1,2,2,3,2,1,2,1,2,,1,3,4,2,2,4,3,2,9,2,,,,,,,1,1,2,2,5,1,1,2,1,1,,,9,9,,,1,2,2,1,1,2,2,2,,1,2,,,,,,,,,,,,,,1,9,1,,,1,,3,,2,2,2,1,2,,1,1,2,1,2,1,2,2,2,1,2,2,1,2,,1,3,2,9,2,50,6,2,2,1,1,1,8,1,1,3,2,4,1,2,1,1,7,4,,,,,,,,,55125,1,1,60714,6,2,0.492,5,5,,4,1,6,1,9,1
1612,1805,2,2,113556,48201,26420,7,182,3,1,3,4,1,1,1,1,1,2,,,,,,,,,3,2,1,,4,9,2,1,1,3,1,1,5,,,,,,4,1,9,9,1,1,,,3,2,,,1,2,1,,2,4,2,1,2,1,1,2,1,2,2,,,,1,2,,1,2,1, <7:Other religion - Christian (SPECIFY)>:,10, <10:Something else (SPECIFY)>:declined to answer,2,2,2,2,,2,4,1,,,,,,,,,,2,,,,9,,,,,71,7,2,2,1,1,2,10,1,1,1,,2,1,1,1,1,1,4,,,,,,,,,99999,2,1,60714,6,5,0.497,2,4,2,5,4,7,1,,1
1613,1806,2,1,116695,29015,0,4,224,1,3,2,1,1,2,9,9,3,3,,,,,,,,,4,4,1,,4,2,2,9,2,2,1,2,5,,,,,,4,3,1,2,2,2,,,2,2,,,1,2,1,,1,1,2,3,1,1,1,1,1,2,2,1,9,,1,1,,2,1,1,,1,,9,1,2,1,,2,5,2,,,,,,,,,,4,,,,1,2,9,3,2,56,3,2,2,1,1,2,1,1,1,3,9,3,1,9,1,3,7,2,,,,,,,,,65355,2,1,60714,6,8,0.989,2,4,1,4,5,3,2,2,1
1614,1807,1,6,104890,24031,47900,5,67,1,2,3,4,2,1,2,9,2,,1,1,5,5,8,4,1,2,9,3,,,,,,,2,1,1,2,5,1,1,1,1,1,,,1,3,,,2,2,1,1,2,2,3,2,,1,2,,,,,,,,,,,,,,1,2,1,,,1,,2,,2,9,1,1,2,,4,2,,,,,,,,,,2,,,,1,1,2,3,1,23,6,1,1,1,5,2,6,2,,2,,4,2,,3,2,7,4,,,,,,,,,20886,2,1,60714,6,7,0.991,5,5,,1,4,6,1,6,5
1615,1808,2,1,116778,17031,16980,3,225,1,1,2,5,1,2,2,2,2,1,,,,,,,,,4,4,1,,4,3,1,1,2,1,1,2,1,,,,,,1,4,2,3,1,1,,,3,3,,,2,2,1,,1,1,2,2,1,1,2,2,1,1,1,1,1,,2,,,1,1,1,,1,,1,2,2,1,,2,1,1,1,1,1,1,1,1,2,1,2,1,,,,1,3,1,3,1,56,6,2,2,2,1,2,6,1,1,2,,2,1,2,1,3,2,9,,,,,,,,,60620,1,1,60714,6,2,0.77,2,4,1,4,1,6,2,6,1
1616,1810,2,2,114805,29510,41180,4,199,3,1,2,5,1,1,1,1,3,2,,,,,,,,,4,4,1,,4,2,1,1,3,4,1,2,6,,,,,,1,4,2,3,1,1,,,3,1,,,2,9,1,,1,4,2,1,2,2,1,2,1,1,9,1,1,,2,,,1,1,1,,6,,1,2,9,9,,2,2,1,1,1,1,1,1,1,2,1,2,2,,,,1,1,1,3,2,49,3,2,2,1,5,2,3,1,1,1,,2,1,1,2,1,7,4,,,,,,,,,63119,2,1,60714,6,3,1.93,2,4,2,4,2,3,1,3,5
1617,1812,1,4,111139,50027,0,1,150,1,3,1,1,1,1,2,2,1,2,,,,,,,,,2,2,,2,1,1,2,2,1,2,2,2,1,,,,,,4,1,1,1,2,1,,,1,1,,,1,2,2,,2,1,2,3,1,2,1,1,1,2,2,,,,1,1,,2,1,1,,10, <10:Something else (SPECIFY)>:Unitarian,2,2,2,2,,2,3,3,2,1,1,1,2,2,2,2,2,2,,,,2,,,,,45,7,2,2,1,1,1,6,1,1,2,,3,1,2,1,1,7,4,,,,,,,,,5143,1,1,60714,6,8,0.525,1,1,1,4,3,7,1,6,1
1618,1815,2,1,117376,20057,0,4,233,1,3,2,1,1,2,1,2,3,2,,,,,,,,,4,4,1,,4,3,9,2,3,3,9,2,3,,,,,,1,6,9,3,1,1,,,9,9,,,2,9,1,,1,3,9,1,2,1,2,2,1,1,1,,,,9,,,2,1,1,,5,,1,1,2,9,,2,1,1,2,2,1,1,2,2,2,2,2,1,,,,1,1,2,3,9,71,2,2,2,1,1,2,10,1,1,1,,3,1,1,2,3,2,4,,,,,,,,,67843,2,1,60714,6,2,0.651,2,4,2,5,1,1,2,,1
1619,1816,2,1,117531,20059,28140,4,235,3,2,2,1,2,2,2,2,2,,1,3,2,1,2,3,1,2,3,2,2,,,,,,1,4,2,2,5,1,1,1,1,1,,,2,2,,,2,2,1,1,1,1,2,2,,1,2,,,,,,,,,,,,,,2,,1,,,1,,2,,2,2,2,1,1,,3,1,2,2,2,1,2,2,2,2,2,2,1,2,,1,2,1,3,2,64,3,2,2,1,1,2,3,1,1,2,,3,1,2,2,3,2,4,,,,,,,,,66067,1,1,60714,6,4,0.602,3,4,,4,3,3,2,3,1
1620,1817,2,2,117600,29147,0,4,236,3,3,2,1,2,2,1,1,1,,9,9,4,4,2,2,4,3,3,3,2,,,,,,1,1,1,1,3,1,2,1,1,1,,,1,3,,,1,2,1,1,1,1,1,1,,1,2,,,,,,,,,,,,,,1,9,1,,,1,,1,,1,2,2,2,2,,3,1,1,2,2,1,1,2,2,2,1,2,1,2,,1,2,2,3,2,45,7,2,2,2,1,1,9,1,1,2,,3,1,1,1,1,7,4,,,,,,,,,64468,2,1,60715,7,4,0.492,3,4,,4,3,7,2,9,1
1621,1818,2,2,115500,5031,27860,7,208,3,1,3,2,2,1,1,1,1,,2,3,2,3,2,2,3,3,4,2,1,,,,,,3,9,1,9,,2,,3,2,2,,,1,3,,,2,2,3,1,2,1,3,2,,1,1,,,,,,,,,,,,,,2,,2,,,1,,5,,2,2,2,2,1,,1,1,1,2,1,1,2,1,2,1,2,1,1,2,,1,2,2,3,2,62,3,2,2,1,1,2,6,1,1,1,,2,1,1,1,1,1,4,,,,,,,,,72401,2,1,60714,6,2,0.84,2,4,,4,1,3,1,6,1
1622,1820,2,5,111074,31121,0,4,149,3,3,2,1,2,2,2,2,2,,2,1,5,2,2,3,2,2,4,2,2,,,,,,2,3,1,1,3,2,,4,,1,,,2,3,,,2,2,2,2,2,1,3,2,,1,1,,,,,,,,,,,,,,2,,9,,,1,,2,,1,1,1,2,2,,2,1,2,2,2,1,2,2,2,2,2,2,3,,,1,2,2,3,1,57,3,2,2,1,1,2,6,1,1,2,,3,1,1,1,1,2,4,,,,,,,,,68826,2,1,60714,6,3,0.602,3,4,,4,2,3,2,6,1
1623,1822,1,7,111040,37107,0,5,149,1,3,3,2,2,2,2,2,2,,1,1,2,2,2,3,3,3,9,2,,,,,,,3,2,2,9,,9,,2,2,9,,,9,9,,,2,2,1,1,2,2,3,2,,1,9,,,,,,,,,,,,,,2,,1,,,1,,1,,1,2,2,1,9,,2,1,2,2,2,1,2,2,2,2,2,2,1,2,,1,3,2,3,2,60,3,2,2,1,1,2,6,1,1,2,,3,1,9,1,1,2,4,,,,,,,,,28525,1,1,60716,1,3,0.729,5,5,,4,2,3,2,6,1
1624,1824,1,2,116674,51730,40060,5,224,3,2,3,4,2,1,2,2,3,,1,1,2,2,2,3,2,3,4,4,1,,,,,,3,2,1,1,1,1,1,1,1,1,,,1,2,,,2,2,2,1,9,1,2,2,,9,1,,,,,,,,,,,1,1,,2,,9,,,1,,1,,1,1,2,2,2,,2,1,1,1,2,1,2,2,2,2,1,1,1,2,,1,1,1,1,1,44,5,2,2,2,5,2,6,1,1,2,,3,1,2,1,1,7,1,,,,,,,,,23803,1,1,60714,6,3,1.717,2,4,,3,2,4,1,6,5
1625,1825,2,3,113983,29105,0,4,188,3,3,2,1,2,2,2,2,2,,9,1,8,2,8,3,2,8,9,2,,,,,,,3,2,2,9,,1,9,2,1,1,,,1,1,,,9,,2,2,1,1,1,2,,9,9,,,,,,,,,,,,,,9,,9,,,1,,2,,9,9,9,1,2,,3,2,1,1,9,1,9,9,2,1,9,2,,,,1,9,1,1,1,82,3,2,2,1,1,2,10,1,1,2,,3,1,2,1,3,2,4,,,,,,,,,65632,2,1,60714,6,6,0.523,5,5,,5,3,3,2,,1
1626,1826,1,7,108790,12103,45300,5,119,3,2,3,5,1,2,1,9,2,3,,,,,,,,,3,3,1,,3,9,9,9,2,2,1,2,4,,,,,,9,,2,3,2,2,,,2,2,,,3,2,2,,1,3,1,2,1,9,3,1,9,9,9,,,,2,,,1,9,1,,3,,1,1,1,9,,2,1,1,9,2,2,1,2,1,2,2,2,1,,,,1,2,1,3,2,76,3,2,2,1,4,2,2,1,1,1,,3,1,1,1,3,7,4,,,,,,,,,33763,1,1,60714,6,2,1.181962963,2,4,2,5,1,3,2,2,4
1627,1827,1,2,116735,36001,10580,2,225,3,2,1,3,2,1,1,1,2,,1,1,2,2,2,2,3,3,2,2,,1,,,,,2,2,2,2,5,2,,3,2,2,,,1,3,,,2,2,2,1,2,2,2,2,,1,2,,,,,,,,,,,,,,2,,2,,,1,,3,,2,2,2,2,2,,5,2,,,,,,,,,,3,,,,2,,,,,34,6,2,2,1,2,2,8,1,1,3,1,2,1,1,1,1,7,4,,,,,,,,,12205,2,1,60714,6,8,1.098,1,2,,2,5,6,1,9,2
1628,1828,1,2,116744,37119,16740,5,225,3,1,3,4,1,1,2,2,2,1,,,,,,,,,3,2,2,,3,2,1,2,2,1,2,2,1,,,,,,2,6,1,3,1,1,,,1,1,,,2,2,1,,2,1,2,3,2,1,1,1,1,2,1,1,1,,1,2,,2,1,1,,4,,1,2,2,1,,1,1,1,2,1,2,1,2,1,2,1,1,2,,,,1,3,2,1,2,45,6,2,2,1,1,2,6,1,1,3,2,2,1,2,1,1,7,4,,,,,,,,,28211,1,1,60714,6,2,0.61,3,4,1,4,1,6,1,6,1
1629,1832,2,6,100927,38035,24220,4,13,1,2,2,1,1,1,1,1,3,9,,,,,,,,,3,2,1,,2,3,1,2,1,3,1,2,5,,,,,,1,3,2,3,2,2,,,1,1,,,3,2,2,,2,2,2,1,1,1,2,9,1,1,1,1,1,,2,,,1,2,1,,10, <10:Something else (SPECIFY)>:Association of Free Lutheran Churches,1,2,2,2,,2,2,1,1,2,1,1,9,2,2,2,2,1,,,,1,9,2,1,2,30,6,2,2,1,1,1,6,1,1,1,,3,1,1,1,1,7,3,,,,,,,,,58267,1,1,60714,6,3,0.666,2,4,1,2,2,6,1,6,1
1630,1834,1,2,117282,42051,38300,2,232,3,2,1,2,2,2,2,2,3,,1,1,2,2,2,4,1,4,4,3,1,,,,,,1,3,1,1,1,1,1,2,2,9,,,2,1,,,2,2,2,2,2,1,3,2,,1,1,,,,,,,,,,,1,1,,1,2,9,,,1,,10, <10:Something else (SPECIFY)>:Christian and Missionary Alliance,1,2,2,2,2,,1,1,1,1,1,1,1,1,2,1,2,1,1,2,,1,1,2,3,2,35,5,2,2,1,1,1,5,1,1,2,,2,1,2,1,1,7,2,,,,,,,,,15417,2,1,60714,6,2,0.637,2,4,,3,1,4,2,4,1
1631,1838,1,3,116736,51019,31340,5,225,1,2,3,1,1,2,2,2,2,1,,,,,,,,,3,3,2,,2,3,9,1,2,3,2,2,4,,,,,,1,4,1,3,2,2,,,2,2,,,2,1,2,,1,3,2,2,1,1,2,1,1,1,1,,,,2,,,1,1,1,,1,,1,2,2,9,,2,2,1,2,1,1,1,2,2,2,2,2,1,,,,1,1,1,3,2,50,3,1,1,1,1,2,7,1,1,3,2,3,1,2,1,1,2,4,,,,,,,,,24121,2,1,60714,6,3,0.888,3,4,2,4,2,3,2,7,1
1632,1840,1,2,117265,25013,44140,1,232,3,2,1,3,2,1,1,1,2,,2,9,1,2,2,2,2,3,9,2,,,,,,,2,2,1,2,5,1,1,2,9,2,,,2,3,,,2,2,2,2,2,1,3,2,,2,2,,,,,,,,,,,,,,2,,2,,,1,,1,,1,2,2,2,2,,2,1,1,2,2,1,2,1,2,2,2,1,1,2,,1,3,2,1,2,24,6,2,2,1,5,2,4,1,1,3,1,2,1,1,2,1,7,4,,,,,,,,,1085,1,1,60714,6,3,1.249,5,5,,1,2,6,1,4,5
1633,1841,2,9,110708,47037,34980,6,144,3,1,3,4,2,2,2,2,2,,1,3,2,3,3,3,2,2,2,2,,1,,,,,1,4,2,2,3,1,1,1,1,1,,,2,3,,,1,3,2,1,1,1,2,2,,1,2,,,,,,,,,,,,,,2,,2,,,1, <7:Other religion - Christian (SPECIFY)>:<,1,,2,2,2,2,1,,3,1,1,1,2,1,1,1,1,2,1,2,1,2,,1,3,1,3,2,25,5,2,2,2,5,1,2,1,1,2,,3,1,2,2,1,7,4,,,,,,,,,37211,1,1,60714,6,4,3.184,1,2,,2,3,4,2,2,5
1634,1842,1,7,111558,12069,36740,5,156,3,2,3,2,2,2,1,1,2,,1,1,2,8,2,2,3,3,4,4,2,,,,,,2,3,1,1,4,1,1,3,2,2,,,2,3,,,1,3,2,1,2,1,3,1,,1,1,,,,,,,,,,,1,1,,2,,2,,,1,,10, <10:Something else (SPECIFY)>:vinyard,1,1,1,2,1,,1,1,2,2,2,1,2,1,2,2,2,2,1,1,1,1,3,2,9,1,42,3,2,2,1,1,1,8,1,1,1,,2,1,1,1,2,7,4,,,,,,,,,34731,1,1,60714,6,2,1.659,3,4,,3,1,3,2,9,1
1635,1843,2,3,110716,48121,19100,7,144,1,2,3,3,2,1,1,1,2,,1,1,2,2,2,1,3,2,3,3,1,,,,,,3,3,1,1,2,1,2,1,1,1,,,1,3,,,2,1,2,2,2,1,3,2,,1,2,,,,,,,,,,,1,1,,1,2,1,,,1, <7:Other religion - Christian (SPECIFY)>:christian non-specificc,1,,2,1,2,2,2,,5,3,,,,,,,,,,2,,,,1,2,2,3,2,40,3,2,2,1,2,1,5,1,1,1,,2,1,1,2,1,7,4,,,,,,,,,75057,2,1,60714,6,10,1.857,2,4,,3,5,3,1,4,2
1636,1845,2,3,111236,47037,34980,6,151,0,1,3,4,2,2,2,2,3,,1,1,2,2,2,2,2,3,3,4,2,,,,,,2,3,2,2,6,1,1,2,1,1,,,2,9,,,2,2,2,2,1,1,3,2,,2,1,,,,,,,,,,,1,1,,2,,9,,,1, <7:Other religion - Christian (SPECIFY)>:pentacostal,7,,1,1,1,2,2,,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,1,9,2,3,2,40,7,2,2,2,1,2,6,1,1,4,9,2,1,1,1,1,3,2,,,,,,,,,37214,1,1,60714,6,2,0.891,3,4,,3,1,7,2,6,1
1637,1846,2,7,108662,1049,0,6,117,1,3,3,1,1,2,2,2,2,1,,,,,,,,,3,2,2,,2,3,1,2,2,3,2,2,3,,,,,,1,3,2,1,1,1,,,1,1,,,1,2,1,,1,1,2,3,1,2,1,1,1,1,1,1,1,,2,,,2,2,1,,2,,1,2,9,1,,2,5,1,,,,,,,,,,2,,,,1,2,1,1,2,60,5,2,2,1,4,2,2,1,1,2,,3,1,2,3,3,7,4,,,,,,,,,35962,2,1,60716,1,6,0.521,3,4,1,4,5,4,2,2,4
1638,1847,1,7,111423,42011,39740,2,154,0,1,1,3,2,2,2,2,3,,1,1,8,3,8,3,1,1,4,3,1,,,,,,3,1,1,1,5,1,2,2,2,1,,,1,3,,,2,2,9,9,2,1,3,2,,2,1,,,,,,,,,,,1,1,,1,2,2,,,1,,3,,1,2,2,1,2,,2,1,2,1,2,2,2,1,2,1,2,2,2,2,,2,,,,,78,2,2,2,1,2,2,3,1,1,1,,2,1,1,2,3,7,1,,,,,,,,,19601,1,1,60714,6,3,1.781,2,4,,5,2,1,2,3,2
1639,1848,1,8,109911,26163,19820,3,134,3,2,2,5,2,1,1,1,1,,2,1,4,3,2,2,4,4,3,4,2,,,,,,2,3,1,1,5,2,,4,,2,,,1,3,,,1,2,3,1,1,1,2,2,,1,2,,,,,,,,,,,1,1,,2,,1,,,1,,10, <10:Something else (SPECIFY)>:seventh day,2,2,2,2,2,,2,2,2,2,2,1,2,1,2,2,2,1,,,,1,2,2,1,2,57,6,2,2,1,1,2,8,1,1,1,,2,1,1,1,1,1,4,,,,,,,,,48187,1,1,60714,6,5,0.775,3,4,,4,2,6,1,9,1
1640,1850,2,3,115637,21177,0,6,210,1,3,3,1,2,2,1,2,3,,2,2,2,2,2,2,2,2,4,4,1,,,,,,2,4,1,1,9,1,1,3,2,1,,,1,3,,,2,2,2,1,2,1,3,9,,1,1,,,,,,,,,,,,,,2,,2,,,1,,1,,1,2,2,2,2,,1,1,1,2,1,1,2,2,2,2,2,1,1,2,,1,2,2,3,1,69,3,2,2,1,1,2,5,1,1,2,,3,1,1,1,3,2,1,,,,,,,,,42325,1,1,60714,6,2,0.6,2,4,,5,1,3,2,4,1
1641,1853,2,3,111739,1123,0,6,158,1,3,3,1,1,2,2,1,3,9,,,,,,,,,4,4,1,,4,3,1,2,3,9,2,9,,,,,,,1,4,1,9,2,2,,,9,9,,,2,2,9,,1,1,2,9,9,9,2,9,9,1,1,1,1,,2,,,9,2,1,,1,,1,9,9,2,,2,1,1,2,1,2,1,2,1,2,1,2,1,,,,1,3,2,1,9,83,2,2,2,2,5,2,1,1,1,2,,3,1,2,1,3,7,4,,,,,,,,,35010,1,1,60714,6,2,1.674,2,4,1,5,1,1,2,2,5
1642,1854,2,3,111898,17069,0,3,160,0,3,2,1,1,2,2,2,1,1,,,,,,,,,9,2,,,3,1,2,2,3,1,2,1,5,,,,,,1,3,1,9,2,2,,,1,1,,,3,1,1,,2,1,2,2,1,2,2,1,2,2,2,,,,1,2,,1,2,1,,2,,1,2,2,1,,9,2,1,2,2,2,1,2,2,2,2,2,2,,,,2,,,,,54,6,2,2,1,2,2,6,1,1,2,,3,1,3,1,1,7,4,,,,,,,,,62931,1,1,60714,6,3,0.497,5,5,1,4,2,6,2,6,2
1643,1857,2,4,105897,47021,34980,6,80,1,2,3,2,1,2,1,2,2,9,,,,,,,,,4,4,2,,3,9,9,1,2,4,1,1,4,,,,,,1,4,2,2,2,2,,,2,2,,,3,1,1,,1,4,2,1,2,1,2,2,1,1,1,1,1,,2,,,2,1,1,,1,,1,2,1,2,,2,1,1,1,1,1,1,2,1,2,2,2,1,,,,1,1,2,1,2,55,3,2,2,1,4,2,3,1,1,3,9,2,1,1,1,2,7,4,,,,,,,,,37082,1,1,60714,6,2,1.139,3,4,2,4,1,3,2,3,4
1644,1858,1,8,112996,12071,15980,5,175,1,2,3,3,2,1,1,1,3,,2,1,5,1,2,1,4,3,3,3,1,,,,,,3,2,1,2,1,1,2,4,,2,,,1,3,,,2,1,3,1,2,2,3,2,,2,2,,,,,,,,,,,1,2,,2,,1,,,1,,5,,2,2,2,2,2,,4,3,,,,,,,,,,3,,,,2,,,,,77,3,2,2,1,1,2,3,1,1,3,1,3,1,1,1,3,1,4,,,,,,,,,33907,2,1,60717,2,9,1.090962963,2,4,,5,4,3,1,3,1
1645,1859,2,3,112423,21145,0,6,167,1,3,3,2,2,2,9,2,2,,9,3,3,1,8,3,3,3,3,3,2,,,,,,2,9,9,2,4,1,1,1,1,1,,,1,1,,,1,2,9,9,1,9,2,2,,2,1,,,,,,,,,,,1,1,,2,,1,,,1,,10, <10:Something else (SPECIFY)>:Jehovas Witness,2,2,2,2,2,,1,1,2,2,2,1,2,1,2,1,2,1,2,2,,2,,,,,57,4,2,2,1,1,2,5,2,,4,9,9,2,,1,3,7,4,,,,,,,,,42003,2,1,60714,6,2,0.492,3,4,,4,1,4,2,4,1
1646,1861,2,4,111070,1121,0,6,149,1,3,3,2,1,2,1,9,2,2,,,,,,,,,4,3,1,,4,3,1,1,2,3,1,3,,,,,,,1,4,2,3,2,2,,,3,1,,,2,2,1,,9,3,1,1,9,9,1,2,1,1,1,1,1,,2,,,1,1,1,,1,,1,2,2,2,,2,1,1,1,1,1,1,1,1,2,2,1,1,,,,1,3,2,1,9,74,3,2,2,1,4,2,3,1,1,1,,2,1,1,1,2,7,4,,,,,,,,,35096,2,1,60714,6,2,0.819,2,4,2,5,1,3,2,3,4
1647,1863,1,8,104882,34003,35620,2,67,0,2,1,5,1,1,9,2,2,2,,,,,,,,,2,1,,1,2,3,2,1,2,2,1,1,5,,,,,,1,5,1,3,2,1,,,2,1,,,3,2,1,,2,2,1,3,1,1,1,1,1,2,2,1,1,,1,2,,1,1,1,,9,,1,2,1,2,,2,3,1,1,1,2,1,2,2,2,2,1,2,,,,1,1,2,3,1,39,6,1,1,1,1,1,8,1,1,3,1,3,1,1,1,1,1,1,,,,,,,,,7649,2,1,60714,6,4,1.673,1,2,1,3,3,6,1,9,1
1648,1864,2,3,112819,17031,16980,3,172,0,1,2,5,2,2,2,2,2,,1,1,2,2,3,4,3,3,2,2,,2,,,,,1,3,2,2,5,1,1,2,1,1,,,1,3,,,1,1,1,1,2,2,2,2,,2,2,,,,,,,,,,,1,1,,2,,2,,,1,,8,,1,2,2,1,2,,2,1,1,1,1,1,1,1,1,1,1,1,1,2,,1,2,1,3,2,53,6,2,2,2,2,2,6,1,1,2,,3,1,3,2,1,7,4,,,,,,,,,60637,1,1,60714,6,3,0.938,1,1,,4,2,6,2,6,2
1649,1868,2,3,113699,19035,0,4,184,1,3,2,1,1,2,2,1,3,9,,,,,,,,,3,3,9,,3,3,1,1,3,3,9,9,,,,,,,4,3,9,3,2,1,,,2,2,,,3,2,1,,1,9,2,2,1,9,2,2,1,9,2,,,,9,,,9,2,1,,4,,9,2,9,2,,1,2,1,2,2,2,1,2,2,2,2,2,1,,,,9,,,,,90,1,2,2,1,5,2,2,2,,2,,3,1,2,2,3,7,4,,,,,,,,,68048,2,1,60714,6,3,0.651,4,4,9,5,2,1,2,2,5
1650,1869,1,7,115225,13095,10500,5,205,0,1,3,2,1,2,2,2,1,2,,,,,,,,,4,4,2,,4,3,1,1,3,3,9,2,3,,,,,,3,3,1,2,2,2,,,1,1,,,3,2,1,,1,3,1,2,1,2,1,2,2,1,1,1,1,,2,,,1,2,1,,1,,1,1,9,1,,2,4,1,,,,,,,,,,1,,,,1,1,1,1,2,61,5,2,2,2,5,2,1,1,1,2,,1,1,2,2,3,7,4,,,,,,,,,31701,1,1,60714,6,5,0.714,3,4,2,4,4,4,2,2,5
1651,1872,2,7,101870,40119,0,7,26,3,3,3,2,1,1,1,2,1,9,,,,,,,,,4,4,1,,4,3,1,1,3,3,1,1,5,,,,,,1,4,2,3,2,2,,,3,2,,,3,1,2,,1,4,2,1,1,1,1,2,1,1,1,1,1,,2,,,1,1,1,,1,,1,2,2,2,,2,1,1,1,1,1,1,2,1,2,1,1,1,,,,1,1,2,1,1,47,7,2,2,1,1,1,6,1,1,1,,1,1,1,1,1,7,4,,,,,,,,,74075,1,1,60714,6,2,0.505,2,4,2,4,1,7,1,6,1
1652,1877,2,6,106267,1101,33860,6,85,1,1,3,2,1,2,1,1,2,1,,,,,,,,,3,3,1,,2,9,1,1,1,4,1,2,5,,,,,,1,5,2,3,2,2,,,2,1,,,2,2,1,,2,3,2,2,2,1,1,2,1,1,1,,,,1,1,,1,2,1,,2,,1,2,2,2,,2,1,1,1,1,1,1,2,1,2,1,1,2,,,,1,2,2,1,1,59,7,2,2,1,1,2,7,1,1,1,,3,1,1,1,1,7,4,,,,,,,,,36109,2,1,60714,6,2,0.497,2,4,2,4,1,7,2,7,1
1653,1879,2,6,109495,29095,28140,4,128,3,1,2,4,1,1,2,2,2,2,,,,,,,,,4,4,1,,4,3,1,2,3,3,1,1,6,,,,,,9,,2,2,2,2,,,2,2,,,2,1,1,,2,9,1,2,1,1,2,9,1,2,2,1,1,,2,,,2,2,1,,1,,1,2,1,2,,2,4,1,,,,,,,,,,1,,,,1,1,1,1,1,44,3,2,2,2,5,2,2,1,1,3,2,3,1,2,2,3,7,4,,,,,,,,,64130,2,1,60714,6,5,1.9,2,4,9,3,4,3,1,2,5
1654,1883,2,9,104843,5131,22900,7,66,0,1,3,2,1,2,2,2,1,2,,,,,,,,,4,3,1,,3,3,1,1,2,9,2,9,,,,,,,9,,2,3,2,2,,,3,3,,,2,2,1,,1,3,2,2,1,1,2,1,1,1,1,1,1,,2,,,1,2,1,,5,,1,2,2,2,,2,1,1,1,2,2,1,2,2,2,1,2,1,,,,1,1,2,3,1,80,3,2,2,1,4,2,2,9,,4,9,3,9,,1,3,7,4,,,,,,,,,72903,2,1,60714,6,2,0.819,2,4,2,5,1,3,2,2,4
